x-axis,2
second,Volt
-1.300000000000e-003, 3.37688e+000
-1.299400000000e-003, 3.37688e+000
-1.298800000000e-003, 3.29648e+000
-1.298200000000e-003, 3.29648e+000
-1.297600000000e-003, 3.29648e+000
-1.297000000000e-003, 3.29648e+000
-1.296400000000e-003, 3.29648e+000
-1.295800000000e-003, 3.29648e+000
-1.295200000000e-003, 3.29648e+000
-1.294600000000e-003, 3.29648e+000
-1.294000000000e-003, 3.37688e+000
-1.293400000000e-003, 3.37688e+000
-1.292800000000e-003, 3.37688e+000
-1.292200000000e-003, 3.37688e+000
-1.291600000000e-003, 3.29648e+000
-1.291000000000e-003, 3.29648e+000
-1.290400000000e-003, 3.29648e+000
-1.289800000000e-003, 3.37688e+000
-1.289200000000e-003, 3.37688e+000
-1.288600000000e-003, 3.29648e+000
-1.288000000000e-003, 3.29648e+000
-1.287400000000e-003, 3.29648e+000
-1.286800000000e-003, 3.29648e+000
-1.286200000000e-003, 3.29648e+000
-1.285600000000e-003, 3.29648e+000
-1.285000000000e-003, 3.29648e+000
-1.284400000000e-003, 3.29648e+000
-1.283800000000e-003, 3.29648e+000
-1.283200000000e-003, 3.29648e+000
-1.282600000000e-003, 3.29648e+000
-1.282000000000e-003, 3.29648e+000
-1.281400000000e-003, 3.21608e+000
-1.280800000000e-003, 3.21608e+000
-1.280200000000e-003, 3.21608e+000
-1.279600000000e-003, 3.21608e+000
-1.279000000000e-003, 3.29648e+000
-1.278400000000e-003, 3.29648e+000
-1.277800000000e-003, 3.29648e+000
-1.277200000000e-003, 3.29648e+000
-1.276600000000e-003, 3.29648e+000
-1.276000000000e-003, 3.21608e+000
-1.275400000000e-003, 3.29648e+000
-1.274800000000e-003, 3.21608e+000
-1.274200000000e-003, 3.29648e+000
-1.273600000000e-003, 3.21608e+000
-1.273000000000e-003, 3.21608e+000
-1.272400000000e-003, 3.21608e+000
-1.271800000000e-003, 3.21608e+000
-1.271200000000e-003, 3.29648e+000
-1.270600000000e-003, 3.29648e+000
-1.270000000000e-003, 3.21608e+000
-1.269400000000e-003, 3.21608e+000
-1.268800000000e-003, 3.21608e+000
-1.268200000000e-003, 3.21608e+000
-1.267600000000e-003, 3.21608e+000
-1.267000000000e-003, 3.13568e+000
-1.266400000000e-003, 3.21608e+000
-1.265800000000e-003, 3.21608e+000
-1.265200000000e-003, 3.21608e+000
-1.264600000000e-003, 3.21608e+000
-1.264000000000e-003, 3.21608e+000
-1.263400000000e-003, 3.21608e+000
-1.262800000000e-003, 3.21608e+000
-1.262200000000e-003, 3.21608e+000
-1.261600000000e-003, 3.21608e+000
-1.261000000000e-003, 3.13568e+000
-1.260400000000e-003, 3.21608e+000
-1.259800000000e-003, 3.13568e+000
-1.259200000000e-003, 3.21608e+000
-1.258600000000e-003, 3.21608e+000
-1.258000000000e-003, 3.13568e+000
-1.257400000000e-003, 3.21608e+000
-1.256800000000e-003, 3.21608e+000
-1.256200000000e-003, 3.13568e+000
-1.255600000000e-003, 3.21608e+000
-1.255000000000e-003, 3.21608e+000
-1.254400000000e-003, 3.13568e+000
-1.253800000000e-003, 3.21608e+000
-1.253200000000e-003, 3.21608e+000
-1.252600000000e-003, 3.13568e+000
-1.252000000000e-003, 3.21608e+000
-1.251400000000e-003, 3.21608e+000
-1.250800000000e-003, 3.21608e+000
-1.250200000000e-003, 3.13568e+000
-1.249600000000e-003, 3.21608e+000
-1.249000000000e-003, 3.21608e+000
-1.248400000000e-003, 3.21608e+000
-1.247800000000e-003, 3.13568e+000
-1.247200000000e-003, 3.21608e+000
-1.246600000000e-003, 3.13568e+000
-1.246000000000e-003, 3.13568e+000
-1.245400000000e-003, 3.13568e+000
-1.244800000000e-003, 3.13568e+000
-1.244200000000e-003, 3.21608e+000
-1.243600000000e-003, 3.21608e+000
-1.243000000000e-003, 3.13568e+000
-1.242400000000e-003, 3.13568e+000
-1.241800000000e-003, 3.13568e+000
-1.241200000000e-003, 3.13568e+000
-1.240600000000e-003, 3.13568e+000
-1.240000000000e-003, 3.13568e+000
-1.239400000000e-003, 3.21608e+000
-1.238800000000e-003, 3.13568e+000
-1.238200000000e-003, 3.13568e+000
-1.237600000000e-003, 3.13568e+000
-1.237000000000e-003, 3.13568e+000
-1.236400000000e-003, 3.05528e+000
-1.235800000000e-003, 3.05528e+000
-1.235200000000e-003, 3.21608e+000
-1.234600000000e-003, 3.13568e+000
-1.234000000000e-003, 3.13568e+000
-1.233400000000e-003, 3.13568e+000
-1.232800000000e-003, 3.05528e+000
-1.232200000000e-003, 3.13568e+000
-1.231600000000e-003, 3.05528e+000
-1.231000000000e-003, 3.13568e+000
-1.230400000000e-003, 3.21608e+000
-1.229800000000e-003, 3.05528e+000
-1.229200000000e-003, 3.05528e+000
-1.228600000000e-003, 3.05528e+000
-1.228000000000e-003, 3.13568e+000
-1.227400000000e-003, 3.13568e+000
